l1Pt,l1Eta,l1Phi,l1E,l2Pt,l2Eta,l2Phi,l2E
29.51225,2.55465,0.49944,191.01053,29.44689,4.18664,-2.88029,969.04260
33.87080,0.45071,-0.58525,37.36963,17.87968,2.57062,2.67725,117.56251
39.32801,2.15411,2.49932,171.78979,26.53162,0.69510,-0.71553,33.20347
28.38602,-3.28325,-2.91221,378.95218,46.01843,-2.30317,0.62029,232.52695
34.53802,0.69644,1.96559,43.25804,34.47989,1.81585,-1.18276,108.76682
28.55593,1.87346,0.68318,95.15345,12.28773,4.63070,-2.04493,630.33527
20.03129,3.20859,1.37805,248.23387,33.98894,5.26659,-2.13980,3292.83887
31.51730,-3.23644,-0.52598,401.56601,16.40023,-0.71121,1.10587,20.72579
23.10400,-1.97299,1.37786,84.69018,27.12305,-4.13976,-1.62613,851.71246
36.04210,-1.19671,-0.75978,65.08128,34.21685,-2.32738,2.43937,177.04907
67.66678,-0.40591,-1.49039,73.31829,26.68323,0.33238,0.57673,28.17082
42.68053,2.25627,1.38239,205.98001,38.06491,2.39064,-1.79141,209.58656
7.46623,1.29421,1.58158,14.64217,3.46401,-4.17533,-2.46440,112.71311
21.44343,-2.67765,2.03460,156.74724,19.30590,-5.38258,-1.08625,2100.37109
20.14878,-2.70581,0.12555,151.45129,23.00548,-5.16011,-3.09015,2003.65186
26.11446,3.11850,1.84815,295.83392,17.98445,0.69331,-1.58678,22.48276
36.04310,-1.93867,3.11350,127.83357,40.43418,-2.49200,-0.01502,246.00497
35.69718,2.26487,1.09148,173.73363,42.26769,2.75678,-1.91749,334.17996
38.23444,-3.50603,-0.13147,637.47937,45.09793,-3.59322,2.87373,820.29584
40.27066,-0.45439,1.52393,44.50003,37.67148,-1.05117,-1.91845,60.47264
31.70570,1.11429,-1.37512,53.51215,20.71881,3.27361,1.83811,273.94739
44.83222,2.20137,0.60950,205.06419,34.80701,2.68888,-2.72632,257.27835
37.82553,4.00123,2.42753,1034.21692,38.37333,4.52189,-0.84265,1765.56262
36.80695,0.63030,-2.85079,44.36359,46.28081,0.56072,-0.25508,53.74906
40.73601,1.60391,0.24930,105.37503,36.04105,0.95081,-3.03925,53.59724
33.12371,-1.85405,2.96574,108.35122,31.68923,-0.51829,-0.14935,36.04156
32.78359,1.48018,-0.80657,75.75211,48.35447,1.05774,2.23526,78.02219
39.31713,2.69948,0.30838,293.68509,44.31750,3.08939,-2.99316,487.69473
33.14766,1.88481,-0.15385,111.65698,57.29042,1.88973,2.22229,193.89160
37.21251,0.29730,-0.10804,38.86918,43.45735,0.31157,2.83579,45.58380
27.64260,-1.05171,1.11934,44.39229,27.75744,-2.92652,-2.33228,259.75592
35.62206,1.70718,3.02891,101.42953,25.05094,0.15138,-0.03400,25.33851
34.39363,4.35318,3.11748,1336.85095,34.91608,3.17164,-0.49890,417.04559
34.26775,0.96334,-2.42127,51.43693,27.55640,-0.44621,0.53923,30.34546
16.20869,-2.17504,0.65068,72.25938,9.56560,-5.81063,-2.54117,1596.65662
14.11880,1.47656,-2.13240,32.51773,12.24652,-2.12756,0.54940,52.13020
31.88083,-2.14569,-2.13336,138.12218,20.30892,-0.16243,1.20317,20.57743
32.16605,2.55507,0.07837,208.27348,38.96421,1.45720,-3.04478,88.19171
40.16847,-2.97977,2.16333,396.34344,39.75602,-3.19661,-0.90456,486.81949
38.53558,-2.92053,-0.93742,358.47592,7.36868,0.13226,2.62886,7.43322
39.99793,-2.22052,-0.07278,186.40323,40.36683,-2.26302,-3.06678,196.10437
51.41942,-1.95861,-0.30801,185.89471,47.02056,-0.52223,-0.79718,53.57950
9.82973,-0.44103,1.15733,10.80130,12.39543,3.45514,-1.79254,196.43288
27.89465,-2.09296,2.72202,114.81683,7.63165,-5.55789,1.84218,989.36078
69.17041,-3.26741,2.50858,908.94910,13.27456,-1.61854,-0.84499,34.80519
28.39039,-2.78681,0.07397,231.25020,26.16539,-0.88932,-3.00400,37.21262
11.89352,-0.83402,0.75675,16.27548,19.76444,2.53591,2.61235,125.57404
28.57913,2.47805,-2.80253,171.50218,21.11242,0.47117,0.57986,23.49963
37.60469,2.93507,2.71349,354.91122,40.06215,2.49997,-0.64636,245.66631
15.16677,-1.54003,1.40117,37.00019,14.16743,1.79943,-1.87722,44.00122
28.46723,-4.79252,3.11824,1716.75830,28.11153,-2.92650,-0.64625,263.06369
20.57603,-2.92014,2.73712,191.33524,17.17005,-0.43237,-0.46070,18.80012
20.05436,-2.83142,1.80894,170.74834,16.12799,0.07769,-1.34708,16.17669
37.17125,1.61671,1.42979,97.29665,26.44049,3.15953,-1.54699,312.02222
16.17513,1.03953,2.69268,25.73074,16.23233,4.15881,-0.11194,519.52203
31.48565,0.21382,-1.02080,32.20813,49.87122,-0.20540,2.54971,50.92693
29.36584,0.26744,-0.19059,30.42230,28.50577,-1.51172,3.03781,67.77335
34.95829,-2.37905,1.81689,190.30029,14.28466,-4.68398,-1.47697,772.86481
105.07491,-1.41873,-2.08487,229.79257,29.90822,-0.88431,2.78871,42.38475
25.45650,-3.95175,-1.07208,662.44733,12.79842,-1.08506,1.58629,21.10137
48.12386,2.19605,2.92701,218.98071,30.86104,3.06196,0.53981,330.46326
38.51360,-4.32009,-2.33309,1448.28381,46.52840,-3.07176,1.00082,503.11551
26.28455,-0.81387,-2.89619,35.48098,36.09941,-2.31455,0.37300,184.45282
50.94836,-3.29092,1.83141,685.37561,15.96758,-1.52370,-1.16260,38.37859
10.05450,1.10520,-1.80063,16.84619,48.92001,-1.32202,0.89247,98.27019
34.98260,-0.19274,-0.41629,35.63442,46.34048,-0.57309,2.50300,54.16102
14.36858,1.86908,1.27167,47.67944,15.79710,-1.45351,-1.75654,35.63718
32.36678,1.50968,1.03218,76.81085,28.79040,3.10335,-2.22154,321.26285
37.08519,1.26704,2.77936,71.05531,40.25314,1.01844,-0.40967,62.99669
85.28305,-3.70717,2.92004,1738.18799,22.43151,-3.31575,-1.24002,309.32236
49.51554,-3.27025,1.18684,652.51123,30.88068,-2.79707,-1.78904,254.11008
36.06853,-2.87338,-2.47543,320.16666,49.94329,-3.41080,-0.08682,757.20020
26.68032,-3.22270,1.62745,335.31302,28.85184,-4.63361,-0.92237,1484.34680
22.62175,2.86597,2.47465,199.33182,66.88943,2.03786,-1.27778,261.01782
24.78393,1.53935,2.01533,60.42431,19.94237,-0.78388,-1.11271,26.38950
27.93995,4.07917,0.64798,825.80811,61.44078,4.11923,-2.17516,1890.17090
40.79287,-2.40014,-0.23726,226.71484,38.43754,-3.22186,2.53848,482.66937
9.80147,0.19860,-1.58911,9.99539,38.38963,-2.37391,1.03388,207.92554
34.91504,-2.96226,-0.04829,338.55872,36.11829,-2.06690,-3.05745,144.95793
41.57594,2.95064,-1.96199,398.51431,40.62264,2.45665,0.57015,238.68524
29.98511,3.95787,-0.49883,785.08362,34.04610,2.48241,2.39163,205.18866
39.61094,3.93509,-0.12761,1013.76538,37.56125,4.56788,3.03749,1809.50525
39.50473,1.61610,2.31301,103.34576,39.64608,2.11544,-0.72492,166.78683
26.42380,0.13160,-2.49633,26.65296,25.19626,2.20759,0.56713,115.94954
27.34519,-0.16995,-1.01900,27.74106,20.66479,-2.36153,2.69024,110.57169
11.95889,3.18728,0.24433,145.08337,17.80024,-0.28222,0.05670,18.51386
45.80849,2.85284,-0.21726,398.41229,40.06401,4.17629,2.94290,1304.87146
42.38163,-2.06438,-0.37649,169.68184,36.58389,-2.53337,2.92167,231.85597
30.31759,-4.50430,-2.00105,1370.59753,21.96451,-2.35415,0.91738,116.67757
37.23759,-2.97608,-2.69474,366.07904,32.56236,-1.78859,0.65161,100.10011
16.78334,-1.33205,1.77294,34.00936,11.09522,-4.80002,-1.23835,674.15155
29.63569,-2.99605,-0.75294,297.19101,37.30096,-4.13905,2.47022,1170.48694
23.22891,1.03702,0.05417,36.87940,14.69796,3.88119,-2.46651,356.44504
12.15688,-1.18985,-2.08368,21.82671,11.14819,-5.00301,1.00369,829.79828
36.99942,-0.49489,-1.70211,41.62360,19.27957,1.49978,1.80268,45.34426
37.86818,-1.11674,2.96448,64.03925,37.86023,-1.97926,-0.15796,139.61992
35.45635,-2.05180,-2.65836,140.23634,27.32615,-0.55105,0.55143,31.58101
26.98437,-0.90062,-1.33460,38.68822,58.12580,-0.92891,1.85850,85.05949
63.75932,-1.64966,2.05156,172.06425,49.48438,-1.64893,-2.64994,133.45099
39.44390,1.26859,-0.57337,75.67412,30.54906,0.06397,1.92084,30.61159
32.53841,-0.53302,0.87945,37.27117,54.33782,-0.20575,-1.65782,55.49198
39.33146,0.04587,-2.17414,39.37283,35.25523,-0.61688,0.97537,42.17866
17.85857,-0.97665,0.03937,27.07468,19.68572,1.32784,3.04203,39.74469
52.64109,2.25682,-2.57622,254.18616,21.68757,1.09462,0.27176,36.03073
30.91098,-3.73896,-1.50326,650.33643,41.46530,-2.55612,2.45263,268.76401
26.59874,-0.32444,0.35861,28.01098,57.21091,0.17138,3.07221,58.05313
12.53298,-2.68821,-1.87557,92.57676,17.38835,-5.42698,1.17372,1977.62805
26.42180,-0.51214,1.40578,29.96319,29.67810,-2.34849,-1.79120,156.77817
41.20760,1.30407,1.05218,81.50243,45.33889,1.56496,-2.83621,113.15644
37.73369,-2.40493,-0.15553,210.70432,39.71200,-2.88776,3.04548,357.58289
33.07637,0.09166,-0.70972,33.21540,52.74456,-0.59299,1.34430,62.29304
48.19704,-0.28508,-0.10448,50.16884,53.77537,-0.34338,-3.10461,56.97691
19.90745,1.86044,-2.93645,65.51685,32.08661,4.08179,0.95296,950.86133
41.57677,1.26389,1.12196,79.44738,31.79748,2.18355,-1.75580,142.93579
18.73013,2.48061,1.51108,112.68276,35.29468,0.37349,-1.82069,37.78513
53.26600,3.20393,2.78773,657.03156,29.47883,3.73001,0.11895,614.68622
20.36065,-1.24687,1.18810,38.34768,51.05964,-2.90168,-2.99140,466.16693
65.19698,0.43900,-1.81631,71.58089,25.45029,0.68983,0.33561,31.74966
69.25138,-1.28040,1.91312,134.20938,23.82379,-1.00079,-0.88521,36.78416
23.77725,2.18050,-0.65745,106.56669,32.67101,0.33212,1.97381,34.48946
34.75721,2.94293,1.42793,330.61063,31.97234,1.62268,-1.64207,84.15135
15.28113,0.38967,2.29514,16.45602,16.37259,3.49259,-0.69738,269.33963
40.42485,-3.11716,-1.25282,457.33685,38.30703,-3.73010,2.26980,798.83691
26.75982,2.33230,-1.31486,139.13286,27.40921,0.32890,2.11649,28.90508
37.37270,1.75895,0.97466,111.71799,36.81100,1.43836,-2.12204,81.92449
36.94980,-3.00821,2.96853,375.04977,40.67877,-3.50122,-0.24620,674.98578
24.94346,-2.02018,1.18033,95.68742,29.02875,-3.95545,-1.75346,758.20306
45.39185,4.05437,-1.81810,1308.79358,34.25771,4.47306,1.70960,1501.10815
25.74113,0.37816,-2.74809,27.60372,31.67344,2.00267,0.15389,119.46888
42.29858,2.46809,-2.47944,251.35092,23.84206,4.31366,1.28488,890.81738
34.67685,0.70235,1.35363,43.58725,31.84125,2.25114,-0.42904,152.89841
37.76344,-3.76830,1.28150,818.13373,42.67425,-3.62055,-2.17217,797.68335
25.22090,4.24126,-2.66607,876.54987,24.18425,2.13347,0.46580,103.53889
18.39261,2.97351,2.04926,180.35406,25.08046,5.47772,-1.36790,3000.92822
31.84217,1.99936,1.82200,119.72286,24.88394,0.22336,-1.18504,25.50724
15.53612,1.06142,1.71935,25.14078,14.63913,4.36664,-2.17194,576.71521
33.37377,-2.51909,2.97624,208.54884,45.75516,-2.01427,-0.26777,174.52553
23.43205,-0.84949,-1.90430,32.40748,82.59122,-2.08368,2.12068,336.90805
59.53028,2.07838,0.24426,241.59380,31.22638,2.01164,-2.29202,118.80607
30.09045,-3.67086,1.43689,591.44336,38.16861,-2.53481,-1.76473,242.24193
6.87457,0.59124,1.38299,8.11152,4.47913,-4.13015,-2.46392,139.30832
28.86028,-1.54464,0.93829,70.70274,102.65439,-1.99771,-0.58359,385.35349
38.66447,-2.04707,3.12727,152.22702,39.55401,-2.35476,0.04225,210.23878
7.55874,-0.26983,1.28373,7.83558,34.87451,-3.43536,-2.97297,541.85974
7.68319,2.48080,-2.16895,46.23186,8.23685,-2.15807,-0.21920,36.11835
48.45834,-0.87937,-1.92868,68.43367,35.13477,-1.12488,0.65282,59.80878
27.59624,1.48076,-0.18882,63.79879,29.46882,-0.36244,2.31013,31.42567
8.99003,-0.51823,-2.27468,10.22448,84.51083,-2.86302,-2.00797,742.48688
22.65213,3.37554,-2.89557,331.56201,15.55411,0.57465,-0.40482,18.19373
28.12066,-2.41991,-1.59186,159.35588,49.80626,-3.50876,1.13219,832.68036
39.61237,-1.83126,2.55767,126.79841,40.18647,-1.37150,-0.54712,84.29070
38.65074,-2.50216,-1.86590,237.52255,40.71675,-2.46371,1.20355,240.90900
38.08992,4.00212,-1.40264,1042.37329,39.85186,3.34469,1.57978,565.63879
26.77994,-1.80011,-0.25385,83.22678,34.44072,-3.31619,2.73166,475.13403
34.64057,-3.15613,-3.11813,407.41193,37.99342,-2.21575,-0.22204,176.23900
33.57254,-1.78181,2.01874,102.54572,41.07820,-2.59419,-0.92360,276.46680
90.82576,2.45933,1.35228,535.07770,16.60957,3.11121,-1.43342,186.79803
30.78913,-1.64969,-2.71487,83.09160,50.16317,-0.85866,0.78292,69.82016
12.19069,2.32706,-2.46454,63.05839,35.12086,-0.26295,0.24662,36.34200
36.10453,3.42231,1.00369,553.71265,44.35406,3.48859,-2.19532,726.74622
21.47368,-2.54333,-0.45097,137.43736,9.63469,0.71921,-1.76846,12.23578
39.62458,-3.25833,0.36813,516.00195,53.03296,-2.68141,-2.94445,389.10614
44.07483,1.31967,-0.71741,88.35728,37.48493,1.48526,2.11232,87.01269
25.04762,-0.64887,1.64670,30.50811,32.96316,-0.21719,-1.37011,33.74365
39.03577,2.00476,1.90415,147.53523,28.88789,1.19432,-0.89038,52.05900
32.40332,2.57358,3.09151,213.68240,42.96532,3.32174,-0.15037,596.02563
35.40790,-4.26818,-1.15125,1264.15662,45.49786,-3.81236,1.65449,1030.05066
35.11020,-2.64234,2.78406,247.82884,32.80030,-3.86155,-0.01429,779.99225
38.63208,-2.27348,1.96189,189.60762,34.87366,-3.30275,-0.74567,474.70270
49.16442,1.47475,1.29788,113.04855,43.56402,1.46895,-2.04684,99.64947
47.75790,1.48097,-0.35324,110.43168,24.30783,1.48212,-3.13847,56.26552
28.53569,3.07232,2.89344,308.73026,50.63515,2.49288,-0.11611,308.33511
35.63549,-2.68255,-1.50715,261.75595,42.05198,-2.15701,1.68862,184.20665
34.55279,3.26871,0.41761,454.63599,47.05484,3.65932,-2.99896,914.29315
31.17213,0.54913,-0.29551,35.99125,39.37552,-0.62390,-3.11460,47.29082
37.32103,-1.36230,-2.07602,77.65076,25.93493,-2.98854,0.53556,258.14505
35.23001,2.36914,-2.75928,189.92052,38.63876,1.50923,0.20864,91.65737
31.51638,-0.39972,1.88354,34.06783,33.10759,1.01468,-1.25342,51.66457
29.58641,-2.16355,-1.95177,130.43057,28.93516,-3.81436,0.63146,656.39294
13.36070,0.53376,-0.96497,15.30954,15.96726,3.81486,1.40373,362.39816
77.96275,-0.67506,-2.38082,96.41148,10.92186,-2.60581,2.07365,74.35630
37.72581,1.67526,-0.75414,104.26346,43.53322,1.68038,2.39935,120.88956
57.95748,-2.96557,2.44309,563.84717,16.82167,-1.35921,0.04468,34.90464
48.86134,2.53794,-1.63756,311.06754,29.94380,1.57940,1.51318,75.72990
17.94325,2.10167,-0.67049,74.48318,29.23915,-0.26736,1.91375,30.29038
45.96811,2.96910,0.97165,448.77875,31.97623,4.14717,-1.05872,1011.58124
40.95969,-0.03390,-1.19606,40.98322,45.91974,-0.45435,2.03806,50.74149
23.46959,1.73729,-0.51464,68.74146,92.08730,1.37562,1.48385,193.85414
41.04607,-3.61440,1.17828,762.55212,37.42677,-3.29581,-1.99323,505.94022
3.99834,-0.34132,-0.98947,4.23351,40.11393,-4.06779,-2.54403,1172.22278
16.12206,4.07524,-2.26033,474.64630,13.21863,0.73914,0.94879,16.99688
35.74851,-1.54330,2.58718,87.47115,30.43058,-0.10527,-0.75250,30.59937
35.40868,2.13823,-0.70584,152.29727,35.72478,3.15459,2.38630,419.51630
31.37978,0.87368,1.25051,44.13773,32.33991,-0.52185,-1.84286,36.84428
22.35685,0.28540,-3.11878,23.27353,13.84522,-2.65393,0.45217,98.85627
37.03523,-0.60141,0.69555,43.93729,47.75290,-0.51731,-2.99324,54.28618
37.21358,3.44392,-3.02059,583.16309,19.12583,5.39267,-0.33351,2101.87476
28.69481,-2.06113,0.84692,114.52309,24.20775,-4.04279,-2.14552,689.95160
24.63683,1.21079,2.67036,45.01271,41.97118,2.45574,-0.27270,246.38857
42.99968,1.77516,-2.09490,130.51813,36.02091,1.56882,0.98405,90.21886
36.39427,3.95837,1.43794,953.36499,44.03288,4.10212,-1.68862,1331.66235
32.36808,-3.37407,-2.02074,473.08026,31.82477,-4.76384,1.23002,1864.98120
36.52661,0.65052,-0.78282,44.53153,40.36570,0.95369,2.40832,60.15651
22.30339,-2.06484,-1.87198,89.33464,72.30175,-2.38448,0.99482,395.69171
30.33983,-2.71866,-0.21263,230.97701,36.14851,-3.86701,-2.99352,864.31812
39.93111,-1.42107,-2.10360,87.50940,31.29944,-2.44266,1.15829,181.38852
36.33596,0.93313,-0.07535,53.33722,28.90197,2.28805,-3.13795,143.89143
39.23315,-2.19860,-2.24177,178.96941,43.61627,-2.34130,0.44679,228.78835
31.18092,-1.96023,-2.79054,112.90290,44.70304,-2.25526,0.10421,215.52812
37.83948,-2.43714,2.94400,218.10168,42.48410,-2.95664,0.22710,409.65775
10.75988,-2.77554,-3.06828,86.66842,12.79928,1.11162,0.52561,21.55600
26.34451,-0.42985,0.87976,28.81602,26.17910,-2.40325,-2.28144,145.94189
28.35555,-0.02381,2.03327,28.36358,46.25441,0.87586,-1.09136,65.15977
12.68449,1.35643,2.32457,26.25608,23.06539,3.97086,0.27335,611.79895
28.98645,-1.05445,-1.36076,46.65061,33.37421,0.44117,1.53756,36.67508
38.80659,0.28936,1.49110,40.44253,48.27309,0.36452,-0.92749,51.51596
42.66877,-2.96532,1.93847,415.00555,48.46155,-2.62727,-0.38718,337.00775
32.64238,0.59665,0.98510,38.62707,41.31019,1.70052,-1.50000,116.89517
12.01938,-2.23551,-2.90410,56.84097,56.19020,-4.24937,0.68203,1968.76953
37.28180,0.48323,-0.31204,41.72001,58.30882,1.28391,-2.82328,113.34278
30.35449,-0.29256,2.88181,31.66281,45.73743,0.51098,-0.04264,51.83963
25.06095,-2.98826,0.94280,249.37566,33.46038,-1.00991,-0.79063,52.02431
38.48030,2.78184,0.29376,311.89584,39.98559,2.75897,-2.59280,316.82333
20.52028,-1.12904,-3.12947,35.04894,24.74455,1.25351,0.68293,46.86773
29.76760,1.79626,2.72093,92.17504,50.24166,2.51059,0.05093,311.33167
37.48050,-1.71959,3.05437,107.97009,14.33637,-4.04288,0.62236,408.64252
37.53305,1.85170,-2.68122,122.50031,23.66395,3.65327,0.97805,457.02835
34.59994,0.21753,1.40106,35.42177,26.68134,-1.46359,-1.20902,60.73796
24.78661,-2.86674,-2.85533,218.57353,35.08237,-1.18737,0.42821,62.85850
28.06586,3.95174,-2.05975,730.34271,26.75500,2.08626,0.82112,109.41296
11.92022,-3.55867,1.39251,209.46832,19.32932,-0.32986,-1.79650,20.39050
37.33524,0.00170,-0.15614,37.33530,41.29160,0.93473,2.06057,60.68253
32.12812,2.52242,-0.63072,201.42685,35.91256,1.77217,2.55248,108.69967
40.45072,1.21903,-0.73476,74.41790,39.31902,2.42151,2.00598,223.16682
30.25345,-0.95649,2.91897,45.18035,50.22126,-1.36969,-0.16308,105.17153
24.59349,-2.07141,2.10256,99.13637,51.00282,-2.99496,-0.54168,510.91025
38.64640,-2.82560,2.95077,327.14920,17.00255,-0.40754,2.93787,18.43419
64.89474,-3.62533,2.77419,1218.84387,26.29895,-3.12596,0.35260,300.14413
11.06083,-0.17112,-0.51715,11.22317,9.73428,-4.32207,2.99127,366.77802
18.27675,-2.70815,-1.52881,137.69876,55.66808,-3.52834,2.26079,949.04962
39.42498,-0.39386,-2.96818,42.52267,39.55149,0.51111,0.36103,44.83094
36.59727,0.06720,0.88964,36.67995,38.76123,0.71963,-2.22394,49.23859
32.20626,0.55971,-2.46192,37.38400,50.40774,0.82103,0.47966,68.37350
41.99884,-1.37135,-0.06183,88.08031,38.98190,-1.04130,-3.02363,62.09621
51.24482,3.83522,0.80551,1186.96716,33.88391,2.72077,-1.86280,258.49661
21.38799,1.45541,-0.67815,48.33206,20.53470,-1.09935,2.23634,34.24469
24.94786,-1.49150,-2.16426,58.23815,11.78153,1.63196,-2.77055,31.27650
31.97462,-0.00918,0.64481,31.97596,33.08325,1.42474,-2.56652,72.73942
16.70526,-1.63521,0.69351,44.48167,18.79692,1.15914,-2.81087,32.90342
18.49737,-1.50064,-2.75016,43.53856,14.15014,-4.18763,0.26933,466.11929
34.45841,1.07321,0.16982,56.28182,35.53395,2.22850,-2.77772,166.89603
35.17036,-3.06460,-0.52427,377.60052,43.81315,-3.51387,2.60186,736.22949
31.73776,-0.92109,2.62920,46.18018,52.87965,-0.95593,-0.80004,78.93733
26.33448,-0.45925,-0.92206,29.16079,51.75364,-1.38429,1.88300,109.78257
32.61043,1.73619,-2.73362,95.41637,35.85889,1.56909,0.70424,89.83543
44.63137,-3.89261,1.09049,1094.78552,23.84793,-2.60222,-2.41147,161.78174
17.95999,-2.41423,-2.01128,101.21001,29.85270,-4.68037,1.80810,1609.34009
36.22399,1.44188,3.11288,80.87237,39.86157,0.73393,0.18042,51.08794
8.67742,5.97324,2.51734,1704.15942,20.54937,2.37835,1.53524,111.78629
28.89096,1.81637,1.31147,91.18159,23.66351,-0.19531,-2.18639,24.11627
33.41693,-2.54928,0.19301,215.13809,47.14858,-3.09368,2.84786,521.07446
13.60135,-1.97465,1.56753,49.93679,12.92041,-5.06730,-1.83765,1025.56531
14.28258,-1.88853,0.62844,48.28197,18.14436,-4.98605,-2.22580,1327.83936
68.83662,2.98700,-1.91630,684.11584,23.11355,3.04207,1.30583,242.65059
27.09222,-1.54492,0.60881,66.38846,25.82850,0.40357,-2.47707,27.96050
37.06833,-1.31606,-1.86451,74.07899,40.09082,-0.73120,1.14222,51.29440
37.98536,1.47560,-0.10386,87.41032,26.90768,0.11765,2.98242,27.09411
46.24474,0.44181,2.28543,50.83194,36.46267,0.74149,-1.41626,46.95409
42.50827,-2.40354,-0.15634,237.04137,28.18747,-3.75893,2.13838,604.98584
40.21133,-0.32199,1.89419,42.31393,33.34308,0.70516,-1.83263,41.98225
18.03305,-2.65136,0.63567,128.43025,46.97190,-0.94215,-2.65107,69.40757
35.97129,-1.33150,2.69584,72.85627,45.03247,-0.95282,-0.45202,67.06847
37.96268,-2.06917,2.93651,152.69576,40.27108,-2.26738,-0.25869,196.47580
20.21323,-2.56212,0.73409,131.79495,8.93327,0.95551,-2.79184,13.33114
25.93864,-0.52745,-2.75791,29.63113,12.49330,-3.46929,0.73353,200.79887
49.52613,1.39028,2.84494,105.61375,15.67974,3.32539,-1.09772,218.30693
16.65973,1.91741,2.68175,57.89501,16.71504,-1.07471,-0.59200,27.33353
10.77614,0.87624,-2.67836,15.18469,11.92620,4.76818,0.46540,701.93384
43.45350,-1.87657,-1.74222,145.22549,32.35675,-1.11488,1.13420,54.63689
32.79111,1.77650,1.07928,99.65835,125.02696,0.61202,0.86089,149.18288
43.90788,-0.56430,-0.18585,51.08622,65.31803,-0.41809,1.48265,71.11054
14.10393,-1.15421,3.11726,24.58905,102.82666,0.44273,1.97249,113.06968
47.44393,0.25951,-1.92485,49.05052,33.24537,0.18814,1.31937,33.83548
39.37115,-2.84392,2.20343,339.40280,37.43307,-2.05982,-0.93489,149.20895
36.41085,-2.37058,-0.89030,196.56412,45.22778,-2.55022,2.42818,291.44681
38.66914,-0.31040,-2.79504,40.54698,33.08175,0.65212,0.27368,40.36874
20.12624,0.86187,-2.80479,28.07569,18.95131,3.56218,0.52247,334.19043
28.68889,-1.00112,1.85898,44.30722,33.01254,-2.72232,-0.28724,252.23639
40.04970,3.92661,0.87481,1016.34857,39.72863,3.56537,-2.32353,702.81921
38.80516,2.03635,-0.18284,151.20631,31.65387,1.85394,2.68550,103.53270
48.32220,-3.29014,1.35148,649.54694,40.29714,-3.33860,-1.06428,568.49561
35.90155,0.71207,2.14363,45.39452,40.87139,1.30522,-0.98667,80.91750
18.67578,0.56029,2.62710,21.68466,15.33219,-2.53240,0.25367,97.07729
32.83845,3.06181,-2.24595,351.58551,40.40842,2.17173,1.17781,179.56326
8.60986,-0.91721,2.66298,12.49265,23.46372,2.55981,0.08277,152.63966
33.17486,1.57990,-0.84298,83.94001,36.83218,0.23607,3.04118,37.86328
18.57855,1.29879,1.82381,36.57869,23.13001,3.90297,-1.40544,573.27264
33.84325,4.31338,-1.11543,1264.15039,35.04002,3.18128,2.07527,422.56473
35.45749,2.35303,1.66049,188.14595,43.64595,2.61001,-1.39794,298.37848
20.01794,-1.25685,0.72969,38.02287,45.48767,0.40800,-1.81974,49.32645
67.43604,-0.10670,-2.08657,67.82024,34.97200,-1.36396,-1.08712,72.86927
